time,ax,ay,az,gx,gy,gz,mx,my,mz
44.10077214241028,0.09,-0.96,-0.23,0.98,-6.34,0.24,18.6,-5.7,22.0
44.161179065704346,0.07,-0.97,-0.23,0.18,-8.35,0.0,16.8,-4.95,23.0
44.220619201660156,0.09,-0.96,-0.25,-0.3,-9.88,0.0,17.25,-4.35,21.0
44.28161811828613,0.09,-0.96,-0.28,-0.24,-10.49,0.49,17.7,-4.8,21.0
44.341708183288574,0.09,-0.94,-0.3,0.24,-10.18,1.34,18.15,-6.0,22.0
44.401196002960205,0.09,-0.94,-0.3,1.04,-8.66,2.32,15.45,-3.0,20.0
44.46086406707764,0.06,-0.96,-0.28,1.71,-6.83,3.35,17.7,-4.35,21.0
44.52154016494751,0.02,-0.96,-0.27,1.95,-4.88,3.05,17.25,-4.8,20.0
44.58112120628357,0.0,-0.97,-0.24,1.16,-3.78,2.01,17.55,-4.65,21.0
44.64147210121155,0.01,-0.97,-0.26,0.49,-2.62,0.79,18.45,-5.1,19.0
44.701176166534424,0.04,-0.96,-0.25,0.06,-2.01,0.12,17.55,-4.95,21.0
44.760783195495605,0.06,-0.95,-0.27,-0.18,-1.89,0.37,18.0,-4.05,19.0
44.821826219558716,0.05,-0.95,-0.27,-0.18,-2.01,1.04,16.65,-5.1,19.0
44.880897998809814,0.04,-0.96,-0.27,0.0,-2.26,1.77,18.75,-4.8,20.0
44.94226908683777,0.02,-0.95,-0.27,0.18,-3.11,2.01,18.75,-4.35,19.0
45.00067615509033,-0.01,-0.97,-0.27,0.73,-4.51,1.34,18.45,-4.8,20.0
45.06127715110779,-0.01,-0.96,-0.26,0.91,-5.91,0.3,17.85,-4.65,19.0
45.12140703201294,0.01,-0.96,-0.26,0.91,-6.89,-0.67,18.15,-3.45,19.0
45.18199801445007,0.03,-0.95,-0.26,1.28,-6.59,-0.12,17.1,-3.45,19.0
45.240504026412964,0.03,-0.96,-0.26,0.85,-5.73,0.85,18.0,-6.3,18.0
45.30180621147156,-0.2,-0.32,0.1,0.61,-4.7,1.34,18.45,-4.8,19.0
45.360602140426636,0.03,-0.98,-0.14,2.26,1.22,-2.07,18.75,-5.55,19.0
45.421027183532715,-0.01,-0.95,-0.23,0.37,1.77,-1.1,19.35,-4.65,19.0
45.4804310798645,-0.03,-0.97,-0.21,1.77,0.49,-1.22,17.85,-5.7,18.0
45.54158616065979,0.0,-0.96,-0.27,1.71,-0.12,-1.22,18.45,-4.8,19.0
45.60046601295471,0.01,-0.95,-0.29,2.93,-0.55,-1.28,16.65,-4.8,18.0
45.662166118621826,0.02,-0.96,-0.29,4.39,0.12,-1.16,18.15,-4.65,19.0
45.72040009498596,-0.01,-0.96,-0.27,5.98,-0.18,-1.34,17.85,-4.2,20.0
45.78123712539673,-0.01,-0.96,-0.24,6.95,-0.12,-1.28,18.45,-5.1,18.0
45.8412880897522,0.0,-0.97,-0.22,7.56,0.18,-1.22,18.0,-4.8,19.0
45.900997161865234,0.01,-0.98,-0.22,7.74,-0.3,-1.34,16.95,-4.35,19.0
45.96081614494324,0.01,-0.98,-0.23,8.23,-0.18,-1.34,16.8,-5.7,19.0
46.02210307121277,-0.0,-0.97,-0.22,8.96,-0.18,-1.34,17.55,-4.65,19.0
46.080483198165894,0.01,-0.98,-0.19,9.51,0.3,-1.28,18.0,-5.55,21.0
46.14209318161011,0.01,-0.98,-0.15,8.84,-0.18,-1.4,17.7,-5.55,20.0
46.20024514198303,0.0,-0.99,-0.14,7.5,0.0,-1.28,17.55,-6.0,20.0
46.261656045913696,0.01,-0.99,-0.16,6.59,0.43,-1.4,16.95,-4.35,20.0
46.32105302810669,0.01,-0.98,-0.15,6.04,-0.18,-1.4,17.7,-4.05,20.0
46.382124185562134,0.0,-0.98,-0.15,5.79,0.0,-1.52,17.7,-5.1,20.0
46.44101405143738,0.0,-0.99,-0.15,5.91,0.12,-1.34,17.55,-4.95,21.0
46.500572204589844,0.0,-0.99,-0.13,5.91,0.18,-1.46,17.25,-4.8,20.0
46.561060190200806,-0.02,-0.97,0.18,0.85,2.13,-1.04,18.0,-6.6,21.0
46.62089419364929,0.05,-0.98,-0.14,-0.98,-0.37,-1.4,16.2,-4.35,20.0
46.6808021068573,-0.01,-0.99,-0.09,0.67,0.12,-1.34,17.7,-5.85,21.0
46.74209213256836,0.02,-0.99,-0.14,-0.06,-0.43,-1.4,17.25,-5.85,22.0
46.80054712295532,-0.01,-0.99,-0.16,0.18,-0.12,-1.28,17.25,-5.1,22.0
46.86139512062073,0.02,-0.98,-0.15,0.06,-0.3,-1.4,17.25,-5.55,20.0
46.92012000083923,0.01,-0.98,-0.13,0.0,-0.24,-1.4,16.8,-5.4,21.0
46.981624126434326,0.01,-0.98,-0.12,0.0,0.12,-1.4,18.0,-5.1,21.0
47.04022717475891,-0.01,-0.98,-0.14,0.0,0.06,-1.34,15.75,-4.65,19.0
47.10107707977295,0.0,-1.0,-0.13,-0.12,-0.06,-1.4,17.25,-5.1,21.0
